qid,docno,rank,score_x,query,title,synopsis,genre,review,label
19,1070,88,5.280928059,Anime with an ensemble casts,Love Get Chu,"Five girls came to a training school to become voice actresses holding each thought in her mind. Momoko - she wanted to be a voice actress to meet her favorite voice actor. Rinka - she is an armature voice actress, but she didn't have special purpose to become voice actress. Yurika - she likes anime very much. Tsubasa - she was a girl in love, and acted only as a boy. Amane - she found a deadlock as a actress and tried to find another way. They managed to get over the difficulty to become voice actress although they couldn't perform as main characters yet. There is a love romance with a boy works for an anime company, and you can catch a glimpse of situations of anime industries. 
 
(Source: ANN)","['Comedy', 'Romance']","Love Get Chu ~ Miracle Seiyuu Hakusho ~ 
 
 So this is the first all-out seiyuu anime that I have seen. Airing in 2006 in Japan only, I wasn’t entirely sure what I was getting into. I originally wanted to watch this because of the title Love Get Chu….. and the OP that I found. It was enough to make me go “Hmmm, yes this might be fun”. 
 
Love Get Chu is about a group of girls trying to become seiyuu (voice actors/actresses). It’s a very coming of age, slice of life, comedy type of anime. The girls that we’re introduced to are not experts; rather, we watch them become seiyuu from the very beginning, training school. The girls themselves are pretty great, they’re all very different personality wise, but they’re also full of clichés, so if you hate that, this probably isn’t for you right off the bat. We have our super Main girl, the star of the show, the airhead who’s entirely naïve, the natural klutz and the one who is always ready to cheer everyone up; Momoko Ichihara. We also have the shy, quiet and reserved girl Rinka Suzuki, the tomboy Tsubasa Onodera, the observing intelligent girl Amane Oohara and the childhood friend Yurika Sasaki. 
 
 There is also a male lead, the guy who is a part of a love triangle, the one who wants to become an animator, the filler; Atari Maeda. I call him filler because he’s honestly not needed for Love Get Chu. Most of the time he’s just sort of “there”. Sure there are episodes where he helps Momoko get to know herself better or where Momoko can rely on him sometimes, but by the end of the 25th episode, I was rather tired of seeing him. He’s the childhood friend to Yurika and the love triangle involved Yurika, Momoko and himself. 
 
 The story in Love Get Chu is that of what I imagine other seiyuu like anime are, but since this is my first time watching one, I have no direct comparison. I think the biggest issue Love Get Chu has is identity. It starts off as a “we’re going to become seiyuu” and “we’re all rivals” sort of thing. Of course by episode 5, they all become seiyuu and the anime takes a turn for the hardships that are included to become one and the difficulty it is to be a really good seiyuu. It then goes into idol territory and tries to bring up some sort of antagonist; at least that’s what it looked like. I can’t even remember his name; I swear his name is only said like 10 times or something. There are these business and political aspects to Love Get Chu which just show up for seemingly no reason at all. If the entire anime had focused on either becoming a seiyuu, idol, or a combination of both, instead of shoehorning romantic elements and some fake antagonist, I’d give it an 8 or more. 
 
 It’s a little funny, thinking about the way Love Get Chu started and ended, they could be considered different genres really. The beginning has all this great work, lovely animation, great face reactions, super funny scenes and antics between the girls. A little further than halfway through and despair and sad things start to happen, of course it doesn’t last long at all, but my problem is “why”? Why bother having it if you’re not going to expand upon it. Same with the romance elements and things. I’d actually have preferred it if Yurika won Atari; her tactics were slimy and really bad, she took advantage of Atari being drunk and not remembering anything to make him hers. Things like that, which when typed out (and watched too) is 100% dark when compared to the Love Get Chu I watched in the beginning. Like I said, I think Love Get Chu had an identity crisis and just couldn’t figure out how to make 25 episodes of worthwhile content; would have been better off being 1 cour. 
 
 Art style, depending on how you look at it, could be considered bad or good. Airing in 06, most people would expect something nicer to watch, but I actually liked the very early animated art style. It’s cute, the eyes are extra big, the mouths can get crazy wide and faces are different. The entire aesthetic looks really pretty and the outfits the girls wear, oh my goodness, super cute stuff. If there is one part of the show that I really really liked, it’s the art style, the beautiful bright colors, the clothing, the way the world looks; I loved watching Love Get Chu, that’s for sure. 
 
 Sound and things: An anime with a huge focus on seiyuu, so the best thing is how different each seiyuu can sound. There is one specific episode that really highlights the powers of a veteran seiyuu, I won’t spoil it, but being able to do 5 different sounding people, that was really cool to listen to. BGM is very normal and nothing to praise, except for when the sadder things start to happen, the change in both tempo and expected music is very stark and different. OP and ED are pretty amazing. The OP is what made me want to watch Love Get Chu, it’s cheerful, it’s super happy and the animation to go along with it is fantastic. The ED, which took a little bit to warm up to, is what I would say J-Hip/hop or something; once the beats drop and the vocals kick in is when the ED shines and makes it good to listen to. It’s also accompanied by Usumaru, Momoko’s keychain mascot usagi doll who dances on screen, so it’s super cute. 
 
 Over all, I think Love Get Chu is a very good anime, it probably does things differently than other seiyuu shows, since I figure this is a genre that’s hard to really make interesting. The “dark” business and politics of hosting and managing seiyuu is rather unnecessary, but appreciated since it shows some different things. The romance is okay, or more like mediocre; the way Momoko breaks down is very anime, very exaggerated and most definitely not real; the way she handles the truth however, can be very real and that’s a very delicate aspect of a girl’s life to pull off, so good job on that front. 8/10, but only because talking about the art raised it a number. 

          
 
       Helpful So far the only full-fledged story that deals with the life of Anime 
voice actors, or, Seiyuus (There is REC, but not as dedicated as this one). Despite 
the fact that the artwork of this series is of average quality, and that 
filler romance takes up too much time, it does present a lot of 
realistic aspects of the Anime voice acting industry. Highly 
recommended to Seiyuu fans yet do not expect super intelligent 
storyline other than how up-and-coming actors(actresses to be accurate) 
struggle through their green days. 
 
Story: 8/10 
Mixed with somewhat cliche comedy and romance, what's good about the  
storyline is that it faces the true problems of the industry such as commercialization 
of voice acting and more emphasis on the look of the actors/actresses. 
Professionals have to move to front stage to cater to the enthusiastic 
fans curious about other aspects of them that they don't necessarily 
excel at, e.g. singing. The experience of humiliating interview, the 
heart-pressing training school days, and the embarrassing first-job, 
etc. all depict the hurting truth in this career: Here talented+diligent people 
take pain with little gain other than small niche popularity. Yet as in most 
Shounen works, the protagonists managed to find their own positions 
eventually and started to take off with their childhood fantasy. 
 
Comedy elements mostly center around the #1 protagonist Momoko, a  
mindlessly ambitious girl that you saw a lot. Her ignorance of life style 
of Seiyuu conveniently serves as most audience's perspective; that gives 
you a bit of RPG flavor. 
 
The romance (a love triangle) between two actresses and a young Anime 
art designer is kinda filler material and I understand that romance is 
a must for stories like this. Fortunately, the boy in love also provided enough  
inspiration to our girls in focus. 
 
With a luxurious 25 episodes, the story is at first pretty episodic, then when  
the romance sets in, it becomes a little draggy, 
but over the course a lot of character introspection enables us to realize  
the &quot;3D&quot; Seiyuu's fear and joy, often obscured by the happy shinny 2D characters 
that they give life to. The ending is very creative in my opinion in that it tries to  
demonstrate the power of voice acting in a visual fantasy and surely was a lot of fun 
to me. Overall the story works for what it is. 
 
An interesting setting: the agency that the protagonists work for is 
called Lamda 8, while in reality, some of the cast of the series 
are signed to the famous agency called Sigma 7. So apparently a 
semi-pun. 
 
Art: 6/10 
You will see typical Shounen style drawing but the number of colors used 
are fairly limited. Good things is given that Seiyuus often work indoors, there 
are a fairly elaborated outdoor settings as well. Character faces and body  
figures are nothing special. You still see the typical big eyes, slim body  
for example. 
 
Sound: 8/10 
What can I say? Given that this is about voice acting, you get 
to hear quite a few top-notch actors doing what they do and they 
really mean themselves here! Most of the five female protagonists are 
newbies but I really enjoyed 高本めぐみ(Takamoto Megumi)'s performance; 
it was passionate, cheerful, and sentimental at times. Check out 
her voice samples on Sigma 7 homepage 
(http://www.sigma7.co.jp/profile/w_51.html), and you'll probably be 
surprised how this young girl can be multi-facet in 
styles as a lot of the older big names can. I'm really looking forward 
to her further output (There will be one in which she leads again 
early 2009). Veterans such as 三石琴乃, 榎本温子, 若本規夫, 緑川光, all played their 
part properly, as true veterans in the field XD. 
 
Speaking of music, there is nothing to &quot;wow&quot; for, though OP would be 
anther reason to applause Takamoto's talent, where she 
proves herself a capable vocalist with incredible energy, voice 
quality, and vocal range. Another chorus version presented by all 5 protagonists gets 
put on in the latter half to support the plot and is equally nice. 
 
Character: 6/10 
I get the feeling that this story is more of a showcase of the 
industry; a lot of character development should be left with a 
question mark. The #1 protagonist Momoko received much more effort 
than the other four, and thus gets to stand out. 落合祐里香 (Ochiai 
Yurika), though received much more attention than Takamoto in real 
life, falls flat in her part, and disappeared almost entirely in the 
later half. Relatively veteran 山本麻里安, 高橋直純, 新谷良子,  
こやまきみこ all did well, though no screamer. The other new star 
坂本梓馬, who has a boyish girl voice, showed extraordinary vocal 
talent in the OP version 2, but her acting still has a lot of space to  
grow. 
 
Enjoyment: 10/10 
Well, as a hardcore Seiyuu fanatics.. I ENJOYED it BIG TIME because 
you don't really have a lot of choice in the entire Anime history that 
deals with the subject. It's self-contained, fun, and somehow 
realistic in the sense of career path in general. I've watched it 
twice and strongly feels that I will come back to it again. 
 
Overall: 9/10 
In short, don't get fooled by the art or technical issues. It's a 
must-have for Seiyuu fans and general audience will learn fairly a lot 
about Seiyuu, voice acting, and voice production from this series. I 
do hope that there will be more of this kind in the future. But I 
doubt it. So cherish the opportunity! 
 


          
 
       Helpful",1
19,2151,89,5.272653396,Anime with an ensemble casts,Nils no Fushigi na Tabi,"Nils Holgersson is a young boy on a farm who is cruel to the animals. But when he catches the farm's little goblin it becomes one prank too many. He is magically shrunk and suddenly the farm animals are out for revenge. He flees on the back of the goose Morten and they join up with a flock of wild geese. Together they travel all over Sweden, with Nils hoping to find a way to become big again. 
 
(Source: ANN)","['Kids', 'Adventure', 'Fantasy']","There are travel adventures, field trips, business trips. And still others. There are happy and unhappy trips. Travel that is enriched, travel in which one dies of homesickness. And there is this (...) "" 
""The Wonderful Journey of Nils Holgersson through Sweden,"" is really a journey, and it's really wonderful ... 
The trip by Sweden Nils Holgersson, a boy, turned into gnome on the back of a goose did not resign himself to be a domestic animal. 
An inner journey, the life of a cruel boy, spoiled and disobedient, which turns, grows and becomes able to sacrifice his happiness for others. 
About this book Oscar Wilde said wryly: ""No, a woman is not able to write well. The book was written in it. "" 
Really enjoyed…However, the book is great, beautiful, exciting and moving. The strangest passage Nils see wandering the streets of a city where all are beautifully dressed. They offer you riches in exchange for a single currency. He runs to find one, but when he returns, the city disappeared. A stork tells him that it was a city drowned by their greed: appears for one hour, once a year, and if someone buys something for a coin, you can return to reality. Nils, devastated that he can not save the city, bursts into tears. Child greed coincides with the city, and yet are not encouraged to despise, but to understand. The anime acclimated and very well done with their stories well acclimated and acclimated characters. It is of great privilege and grandeur by the pierrot adapt anime this wonderful book

          
 
       Helpful",0
19,29617,90,5.272653396,Anime with an ensemble casts,Good-by Elvis and USA,"A chaotic mixture of hand-drawn animation and magazine cut-outs appropriating American pop culture. With a soundtrack involving music and sounds played in reverse, iconography of war and pop culture are intercut or merged together with images of eroticism and consumption. The film screened at the 3rd Sogetsu Animation Festival 1971. 
 
(Source: Collaborative Cataloging Japan)","['Dementia', 'Music']","Keiichi Tanami had an interesting place in the pop art scene of the late 60s/early 70s (also known as the late 60s). Good-by Elvis and USA shows a thoughtful extravaganza of a world now under assault by images for the first time. His imagery is abstract, frenetic, and jarring, as a signifier toward the breakdown of celebrity as human, production as craft, and culture as organic. It's a fond farewell to the days of Elvis and his meaning as a human musician, and a look around at the image that the man had become. 
 
If you're interested in psychedelic video, or artsy thought-pieces discussing the creation of mass pop culture and the production of symbolic late capitalism, then this and Tanaami's other short films of the era are an excellent addition to your study.

          
 
       Helpful Overall a 1 
subtitles are not needed for this. If you want to read why be prepared for a short rant. 
 
Tanaami, Keiichi (creator of this slander filth)you hound dog! i would only imagine evil would agree with me on. In all fairness i played neutral with you on on your M.monroe referral but having seen this i see what you like to do. Go figure it is the only thing you are good at. (hang in says the weather forecaster. In coming heavy weather dead ahead!) 
 
I see why you might want to slander elvis aside from his popular expansion in the American culture you are jealous or envious pick one. I would be too. Elvis was a god of  rock during his time.  
 
I suppose everyone is entitled to their opinion(even if yours is severely misguided) as am I.Here it a suit-full elvis quote for this moment with my explanations in brackets, ""The warden said, ""Hey, buddy, don't you be no square(slang for out of touch with current trends) If you can't find a partner(to be associated with/a timber framework) use a wooden chair(alas evil said this one more kindly than i. My definition of the chair is more on the leg than the chair and sticking it up ____ ______. But elvis the gentle man he was would say the chair was meant for take a seat on this non-patted chair for your in for a bumpy ride""

          
 
       Helpful",0
19,6884,91,5.247984263,Anime with an ensemble casts,Ookami to Koushinryou II Specials,Extra short anime featuring Holo from BD volumes 1 and 2.,['Fantasy'],"There are shows with better specials than these, but these 2 episodes are still a good way to spend about 10 minutes of your life.  They don't really add anything important, but it's fun to watch.  It's worth the watch just to see Holo again.  The first one gives a little history about the food they eat and the wine.  The second one is just an episode with.  Holo showing off how she stretches.  Overall, it's nice to see Holo again and it's a decent watch.  Don't expect anything major from these specials.  A 7/10 is a good score here, but don't take it as a bad thing

          
 
       Helpful If you notice the length of each episode, you figure out pretty quickly that these two mini-sodes are really just cuteness. The first is a neat one about the bread and alcohol in the show, while the second one is a fan-service of Horo showing how to stretch. No real story to speak of, and with that, not much in the character section. The art was done by one of the animators of the show, so  while it is slightly different from the main style, it's not particularly noticeable. They used the sounds that you're probably used to if you've seen the rest of Spice & Wolf, so no surprises there. 
Overall, it's pretty cute, but mostly useless fluff. 

          
 
       Helpful",0
19,28381,92,5.247984263,Anime with an ensemble casts,Monster High: Kowa-ike Girls,An anime adaptation of the popular Mattel fashion doll line 'Monster High'.,"['Kids', 'Supernatural', 'Shoujo']","The only reason I watched this anime in the first place is because I'm a fan of Monster High, the doll line. I'm a collector of them. And, seeing my beloved characters turned into anime, I have to say it was cool to see. But, as it's meant for kids, I can't say it was... good. Each episode is very short and each one is simply a comedic sort of story. 
 
Story: 5,  Mediocre  
There's not much of a story in the first place. Like I stated before, each episode is its own comedic gag, in a sense. An event happens and that's that. Nothing much to it.  
 
Art: 4, Decent 
Eh, it's not really... well-animated. At all, in fact. And you can very clearly see this when it comes to the opening.  
 
Sound: 3, Poor 
I feel like they just took free sounds from online and slapped them into the anime. Music is fairly good, I guess, but sound effects really aren't.  
 
Character: 6, Fair 
There's no time for character development in 3-minute episodes of a kids show.  
 
Enjoyment: 7, Good 
Heh, honestly, I just... really like seeing the characters that I've loved since I was a kid be in an anime, no matter how crappy it is. It's fun.  
 
Overall: 6, Fair 
Again, this is a KIDS show. It's just sorta something to set your kids in front of to keep them entertained. It's hard for me to review something like this critically.  
 
Also, as of now there aren't any official subs, only a fan sub on YouTube. It takes less than half an hour to watch the entire series. It's not anything memorable, and it's hardly much of an anime at all, in fact-- heck, I'm the first one to review this and it's been out for over a year now! If you're a Monster High fan, you should watch it. If you're not, then, well... don't waste those 24 minutes it'd take you to watch this.

          
 
       Helpful",0
19,11543,93,5.247984263,Anime with an ensemble casts,Hate You,"Animated music video of the song ""HATE YOU"" by the Korean pop group 2NE1.","['Action', 'Music']","I stumbled upon this looking for Korean anime, and i love it, even tho it is a anime music video of a song in a language i love how the beat matches the pacing and the art style is beautiful if a little overly stylized. I will say that for such a seeminly simple plot it has a lot od twist, and man is it pretty awsome. did not call what would happen. I am not an expert but i kind of love the large eye styple i do not know if this is a korean stable in the anime style. but it very much so reminds me of the classic american powerpuff girl show. and as a kid of the 90's that hits a certian nastalgia for me. I also love the fight coriography and they action. 

          
 
       Helpful Rate an 8 
English subtitled (there is a few words spoken in english) 
Music:pop,techno 
 
Story 
We all have our hurdles in our life. From a job to a relationship. With a relationship at least from a woman's perspective one feels emotional no matter how it goes. Sadly, life can be exactly how you see on television. Where one finds the origin for those almost glued attributes to categories. From As____ being bad drivers to men being lying scum. Here one gets the idea the singers suffered some heartbreak and find self courage. A really kind hearted message to a troubling time. 
 
Art 
I have stated the message being from negative to positive on relations the art isn't that different. The art rather than being couple (2 players) as one might think is portrayed in a group form. The director here was clever. We already can see from the art or at least tell from the voices the gender standout is female. Safe to say that is the point of view. With the female gender despite what one would think finds strong comfort in females. Even if they are total strangers. The only problem which the director solved with the concept of bounty was what to do as a group since a bar scene was out for it was more two player based. Not only that but to played out. 
 
Sound 
At first i was okay with the tempo as i struggled to get used to the swap from English speaking to back to the negative tongue. Having listened to it multiple times even more so as i write this review i find the idea of swapping a clever concept. For me it demonstrates the start to a breakthrough. Going with idea of straying from the set path. Very clever. 
 
Enjoyment: Have you been a victim of cheating? Marriage ended on a naughty bad end? More secrets in the others heart? I have a cure. Might not work for you but you will at least will make you smile. For it almost poetic justice. As for you other readers this may not be your life right now but can be in other forms like with your parents or job. In which case you can benefit from this as well. Not convinced? Well, let me say I was supposed to listen to this a couple times to get an idea what to write but i found myself hitting reply more times than there are characters on the keyboard i am using. 

          
 
       Helpful",0
19,13267,94,5.247984263,Anime with an ensemble casts,Shinryaku!! Ika Musume,"Original anime DVD bundled with the 12th, 14th, and 17th volumes of the manga.","['Slice of Life', 'Comedy', 'Shounen']","Ok, degeso, It's time for me to make a review of this 1 off OVA of ""Shinryaku! Ika Musume,"" degeso. So let's get down to business and no more BS, degeso, what we have here is more like an anime that should have been included in season 2 of its parent anime, since it is still compose of 3 omake intergated in one episode, degeso, and each one of it is either a hit or miss, but to me it all a hit in one's funny bone, degeso. So for the story, I'd give it a ""Good"" number 7, degeso, well, it ain't much but replacing the plot with your typical slap stick laughter suffices the direction of this OVA, degeso. 
 
Art: Mediocre 5, degeso. 
 
Let's face it nothing has change about the way that everything was drawn, beside, I no art critic, degeso. 
 
Sound: Poor 3, degeso. 
 
I hate both the opening and ending themes, degeso. 
 
Character: Good 7, degeso. 
 
So far the characters being main or supporting has not lost their comedic touch, degeso, as usual, Ikachan has not conquered the surface world, degeso, Eiko and her siblings are still keeping her under control, degeso. The three MIT scientist.................I still can put my finger on them, degeso. 
 
Enjoyment and Overall: Good 7, degeso. 
 
Eventhough the season 2 was over and whether or not there will be a season 3, this OVA did delivered the laughs and surly this OVA's studio should consider making a season 3, degeso. Only if they knew that making another season would be worthwhile, degeso, but hey, overall, this rocks, degeso. 
 
   
   

          
 
       Helpful The super cute Ika musume strikes back again. 
 
As many may be aware, Ova rarely contain much of a plot so there is not much progression. 
 
Nevertheless, this OVA is hilarious, cute, and gives a new view for each characters ( not that much but ok ).  
 
Pros- 
 
Cute 
light-hearted 
Can brighten your mood on a dim day 
Funny 
Longevity (haven't you heard laughing makes you live longer?) 
 
Cons- 
 
Well there really isn't much story and your not going to get your ""brainteaser of the day"". If you want that, go to some detective site and try to solve the mystery ( I actually know people who do that ). 
 
Basically, if you watched and enjoyed the original series and aren't seeking to criticize every single possible point such as ""Squid people don't look like Ika musume"", ""aliens don't use magic"" and ""MIT people dont say 'don't mind'""(who knows? they might:P). 
 
Alright, returning from my digression, as previously mentioned, watch for comedy, enjoyment, ebi and gesho purposes. If you haven't watched the preceding series, WATCH IT. But if you have and you enjoyed it (as you probably have, wandering here) WATCH THIS. All hail Ika musume! SHINRYAKU! 
 
oh and the songs sound really cute. just wanted to point that out. and seiyuus, great!

          
 
       Helpful",1
19,9203,95,5.247984263,Anime with an ensemble casts,K-On!!: Ura-On!!,"Extra short anime ""Ura-On!!"" included in the limited edition of the K-ON!! Blu-ray. ",['Comedy'],"Yui was feeling creative someday and she decided to draw some random funny stories about the Keionbu. This is Ura-ON!!~ 
 
Imagine that a friends of yours badly drew short funny stories about your group of friends and then showed you and you laughed together, sometimes at the jokes, sometimes at the retardedness of the story and sometimes at the really bad drawings. 
 
I think that thinking of it as this will make it more enjoyable. Really, don't take it seriously! The intention is to be retarded fun! Maybe if you make sure to be in a retarded state of mind when watching this, you can enjoy it better. 
 
So, having used enough the word 'retarded', let me summarize what is this. 
These extras are funny short episodes drawn in MS Paint-like artstyle. There is no storyline, each episode has its own random theme, for example, cooking, siblings, souvenirs, etc. 
I think I just LOL'ed at the most of it, but I really laughed at some parts (episode 4 specially), and, well, badly drawn it is, but there are the characters you must know well being themselves together. 
 
I watched this because I wanted something light-hearted and funny like K-ON, so I'd recommend it to a K-ON fan also looking for this, even if only for the lulz. 
 
(This is my first review, so please be nice to me ;-;)

          
 
       Helpful",3
19,3906,96,5.247984263,Anime with an ensemble casts,H. P. Lovecraft's The Dunwich Horror and Other Stories,"This anime is a compilation of three Lovecraft's works:  The Picture in the House ,  The Dunwich Horror  and  The Festival .",['Horror'],"I've decided to review this since there seems to be only one other review for it on MAL and I have some time on my hands after watching this. But this is my first MAL review so beware! 
 
The first and most crucial thing to note when reviewing this, is that it is definately not an anime in the conventional sense, to quote: 
""This is a collection of 3 stories from the influential horror author, H.P. Lovecraft, namely 'The Dunwich Horror', 'The Picture in the House' and 'The Festival'. Done in claymation, and directed by Ryo Shinagawa as part of the Ga-nime series. 
 
Ga-nime (画ニメ, Ga-nime?), a portmanteau of ""illustration"" (画, ga?) and ""anime"", is a relatively recent trend in Japanese animation to create highly aesthetic short anime films using non-traditional animation techniques, often directed by artists who have limited involvement with the anime industry.""  
 
""Highly aesthetic"" is correct, the claymation alone is highly unsettling, it is crude, awkward and ugly but absoloutely appropriate to the tone and atmosphere of lovecrafts stories.  
 
The claymation in combination with the haunting background music and unsettling narrative styles together create an experience that is as creepy and horrifiying as the source material.  
 
However, one of the few criticisms I have with this is that the claymation, although stylistically appropriate, can sometimes look noticeably cheap and almost like something that came out of a childs science fair diorama, although this was only noticeable for me in the second part of the second segment, and usually only came about with a significant lighting or angle change.  
 
Another criticism is that there is ocassionally a sustained lack of any sort of dialogue, leaving the viewer to piece together the story only through the provided imagery, which does make the unfolding onscreen horrors more potent, but can also make it more difficult to understand what's happening, especially if you don't happen to be familiar with the source materials. However, the music used was haunting and again, very appropriate to the stories and atmosphere.  
 
Overall, this genuinely creeped me out, there were a couple of moments where I got goosebumps or shivered. However I am somewhat interested in lovecraft and as such had some idea of what I was getting myself into. 
 
I would recommend that unless you have some sort of interest or rudimentary knowledge of lovecraft, or happen to be interested in creepy little claymation showcases you give this a miss. If you're unsure either way it is very short and in three segments, the first segment is only a couple of minutes long and how you find that should tell you how you'll find the rest of the OVA, love it or hate it.  


          
 
       Helpful This short film is a collection of three stories written by the infamous H. P. Lovecraft who is considered to be the founder of modern horror. Even though this film is not done in the way we know anime to be made, Toei Animation managed to pull off a decent film using a very experimental form of stop animation that somehow fits the tone of Lovecraft's work. 
 
The designs for the puppets strangely reminded me of Tim Burton's adaptation of the Roald Dahl children's book, James And The Giant Peach (minus the live action aspect). So, if you happen to be a fan of that movie and you enjoy reading Lovecraft, then I have no doubt that one will enjoy this film. 
 
People who have not read any of Lovecraft's work and have not heard of him probably won't enjoy this. But, the way the movie is directed and the way the puppets are positioned in most of the shots should be able to follow what is going on in the story, even if they haven't read any of them. 
 
The music is calm and pleasant with an eerie edge to it which makes the viewer feel as if there is something not right with the world and the characters. Though the music usually becomes really dark towards the end of each story. 
 
There is little to say about the voice acting since there is not much dialogue (especially in the third story). The first story only has one of the characters speaking to the silent protagonist while the second story is narrated by one of the three protagonists from the Dunwich Horror story. The final story, The Festival, only has narration for the intro before becoming a fairly silent film with just the sound effects and music. But, since I could not find any information as to who were the voice actors, all I can say is that that they did an okay job and they seemed to be having fun while making creepy and insane voices. 
 
In conclusion, this movie is definitely not for everyone. If you really want to check this movie out then I recommend reading the three stories that make up this film, plus some of his more popular stories including The Call Of Cthulhu and The Rats In The Walls before watching this. Otherwise, if you prefer anime in the conventional sense, rather skip this. 
 
 


          
 
       Helpful Back in 2007 Toei animation decided to make a short OVA based on some short stories by well known racist Howard Phillips Lovecraft. Lovecraftian horror is quite tricky to pull off. Simply because so much of it relies on stoking the audience's imagination and adaptations usually make the mistake of showing too much of the ancient ones and other Stygian creatures. Let's see how Toei handled it.  
 
Story: 
 
There are three short Lovecraft stories in the OVA. We start with The Picture in the House, move to Dunwich and end with The Festival. If you're familiar with Lovecraft's work, you know what kind of content to expect.  
 
The big narrative problem this has, and first major stumbling block it faces as an adaptation, is that the pacing is a bit shite. Good horror needs quiet, slower moments to build up suspense and get the viewer tensed. The problem with the slow moments in this is that so many of them are outright full stops while we pan over a still image. That doesn't build tension, it derails the situation and bores you.  
 
To their credit, the pacing aside, they do a decent job of adapting the scripts of the short stories. They're pretty close to faithful and will likely satisfy those fans of Lovecraftian horror.  
 
Characters: 
 
The characters don't have any real complexity to them. The ones who are meant to be unsettling pull that off well enough. But the ones we're supposed to root for and identify with, we really don't have any reason to care about. They're just a bit boring.  
 
Art: 
 
This is the second major issue with this as an adaptation. The art style does not lend itself well to horror. The OVA looks like it has less of a budget and cheaper claymation than an old Gumby cartoon. And it doesn't help that Gumby also looks more like an Eldritch abomination than anything you see in this OVA. And I'm not just saying that as a joke. That's the trouble with clearly showing the creatures in Lovecraftian horror. When you see a very vague, unsettling description of the Dunwich Horror, it works. When you see a mess of walking squid ink spaghetti, it just looks silly.  
 
Sound: 
 
The acting in this is passable. It's not good, but it's not bad either. The music is the same. It's a bit generic for horror music, but it's functional enough.  
 
Ho-yay: 
 
There isn't any to be sad. The characters barely have relationships to begin with, much less well enough developed relationships for that.  
 
Areas of Improvement: 
 
Build up the suspense properly. Don't pause and derail the plot to pan over your clay landscape.  
Don't show your monsters. Take a lesson from Lovecraft in this matter. Show enough to give the idea of the monster and let your audience's imagination do the rest. Trust me, we will come up with something way more frightening than your spaghetti monster.  
Do not use Claymation. There are things claymation works for. Horror is not one of them. The models and environments just look too much like a child's panorama art project.  
 
Final Thoughts:   
 
This OVA has three fatal flaws. The first is the long pauses that derail the suspense. The second is that it shows its Lovecraftian monsters in great detail. The third is the claymation art style. I can't say it's bad, but you'd be much better off reading these stories. I'll give it a 4/10. 

          
 
       Helpful",0
19,12669,97,5.247984263,Anime with an ensemble casts,Amagami SS+ Plus Specials,Short extras of the anime included in each of the six Blu-ray volumes of Amagami SS+.,['Romance'],"These little 3-minute specials are a direct sequel to Amagami SS+ plus, but you can interpret it as ""afterstories"" to the arcs of the parent story. I enjoyed all the specials despite it being shorts because I'm a fan of the show. So that means that if you really loved any of the heroines, and want to see what happens to them further on in the story, then these lovely shorts should satisfy you. These specials will give you a conclusion that goes beyond the conclusion given in the parent story. 
 
OR... another reason for you to watch these could be to indulge yourself in nostalgia towards the heroines reappearances again. 

          
 
       Helpful",2
19,15961,98,5.214872524,Anime with an ensemble casts,Shakotan★Boogie,"It's girls, gangs, and cars in this adaptation of the 1985 manga in Young Magazine, by Lullaby for Wednesday's Cinderella-creator Michiharu Kusunoki. Local punks steal cars, switch the plates, and sell them, but not without racing them for a while against rival gangs. The anime continues the story where the 1987 live-action movie starring Kazuya Kimura left off. 
 
(Source: The Anime Encyclopedia)","['Action', 'Cars', 'Comedy', 'School', 'Seinen']","Walked into this expecting cool bosozoku cars and good ol lad shit. Barely made it through the first episode but kept watching because i thought it would change or get better. Then watched about half of the second episode to find theres literally a character with sex offense charges. This anime is good if you like watching a bunch of creeps overstepping boundaries with women. It's not even the good or funny kind of perverted, its just straight up wrong and unbearable to watch. Theres nothing to it, not enough cool car scenes, just guys being creepy. Ive never been so let down by an anime.

          
 
       Helpful Okay, to begin with 
This is not excatly what you probably expect. 
Instead of fast cars and cool races, about half of screen-time is filled with REALLY stupid, mostly slapstick humour, sexism, and basically doing stupid things. 
Okay, if that discouraged you, you can already close the tab with this review, and give up on watching Shakotan Boogie 
But if by any chance, you enjoy watching stupid guys, doing rather dumb stuff 
and on top of that you like JDM culture, i can almost guarantee you that you'll enjoy this show. 
I mean, this show won't change your life, don't have any really strong points either. 
It's just really enjoyable comedy, which don't give a damn, about being right. 
 
 
The plot doesnt really exist, we've got a few characters that are introduced during first two episodes, and they're sticking with us till the end. 
Every episode is separate story, but they still about the same stuff, Cars and Girls. 
fortunately since the anime is just 5 ep it doesnt really matter. 
 
Characters are just good, some of them are generic, some of them have unusal traits, but honestly, they've got literally zero development, they're really simple and exist for most of time just as plot/gag devices. 
And considering the tone of this anime, and length, it's just fine 
 
Art is average, we got really good character designs, girls are looking lovely, and boys look as local deliquents would look. 
 
Can't say much about audio, music was forgettable, except for main theme/opening which was great 
Voice acting was just fine, generic 80's starter pack i'd say. 
 
You won't consider it as masterpiece, you probably won't remember it after five years, but it doesn't really matter since you probably want just to watch a stupid 80's comedy. 
 
 
 
 


          
 
       Helpful",0
