qid,docno,Rank,BM25 score,Title,label
29,5501,82,6.74023834,Gun x Sword-san,0
29,33255,83,6.685172,Saiki Kusuo no Ψ-nan,0
29,34914,84,6.68158535,New Game!!,0
29,1797,85,6.67558902,Animation Seisaku Shinkou Kuromi-chan,0
29,13855,86,6.67153656,Queen's Blade: Rebellion Specials,0
29,12483,87,6.65062817,Gregory Horror Show: The Last Train,0
29,8142,88,6.62247192,Colorful (Movie),4
29,3478,89,6.59876422,Mrs. Junkie,0
29,9940,90,6.59876422,Mai no Mahou to Katei no Hi,0
29,8078,91,6.59876422,Kure-nai OVA,0
29,37505,92,6.59876422,Grancrest Senki Tsuisou,1
29,1505,93,6.5834118,Detective Conan Movie 09: Strategy Above the Depths,3
29,35658,94,6.5818358,Kuroko no Basket: Last Game NG-shuu,0
29,3685,95,6.5818358,4-Day Weekend,0
29,5291,96,6.5818358,Hokuto no Ken Zero: Kenshirou Den,0
29,2004,97,6.57019344,Hanada Shounen-shi,0
29,3420,98,6.57019344,Shigofumi,3
29,31138,99,6.52756234,Overlord: Ple Ple Pleiades,0
29,1720,100,6.52756234,To Heart 2 OVA,0
29,6127,101,6.52756234,Toradora!: SOS! Kuishinbou Banbanzai,0
29,25857,102,6.52223129,PriPara Movie: Mi~nna Atsumare! Prism☆Tours,0
29,8424,103,6.52179708,MM!,0
29,781,104,6.52053277,Detective Conan Movie 03: The Last Wizard of the Century,0
29,9159,105,6.51873387,Kaibutsu Oujo (OVA),3
29,1718,106,6.51873387,Winter Garden,0
29,5691,107,6.51445199,Rekka no Honoo: Final Burning,0
29,6347,108,6.49681638,Baka to Test to Shoukanjuu,0
29,176,109,6.46807414,Triangle Heart: Sweet Songs Forever,0
29,21427,110,6.45788062,Minna Atsumare! Falcom Gakuen,0
29,5002,111,6.45788062,Bari Bari Densetsu,0
29,19151,112,6.40441189,Walkure Romanze,0
29,25689,113,6.38967089,Hyakka Ryouran: Samurai After,0
29,1601,114,6.3690807,Red Garden,1
29,38091,115,6.35104875,Hachigatsu no Cinderella Nine (TV),0
29,5262,116,6.32847482,Shugo Chara!! Doki,0
29,17655,117,6.322887,Mobile Suit Gundam AGE: Memory of Eden,1
29,2561,118,6.32071167,Captain Future,0
29,6895,119,6.29061282,Hakuouki,4
29,8888,120,6.29061282,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,5
29,2014,121,6.2850656,Taiho Shichau zo: Second Season,0
29,690,122,6.26088305,Kyuuketsuhime Miyu (TV),4
29,1757,123,6.2574847,Di Gi Charat Christmas Special,0
29,38480,124,6.23155188,Toaru Kagaku no Accelerator,4
29,2315,125,6.22614462,Injuu Alien,0
29,2060,126,6.21788666,Gall Force 1: Eternal Story,2
29,10298,127,6.19342155,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,0
29,437,128,6.18439841,Perfect Blue,4
29,4586,129,6.17991436,Daisuki! BuBu ChaCha,0
29,6489,130,6.16266454,Zero no Tsukaima: Princesses no Rondo Picture Drama,0
29,3174,131,6.1374467,Sola Specials,0
29,9958,132,6.1374467,Hayate no Gotoku! Heaven Is a Place on Earth,0
29,1795,133,6.13436557,Dirty Pair: Bouryaku no 005-bin,0
29,9167,134,6.13065685,Shukufuku no Campanella Specials,0
29,2580,135,6.13065685,Tsukuyomi: Moon Phase Special,0
29,10020,136,6.10252708,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,0
29,344,137,6.08948331,Futatsu no Spica,1
29,19111,138,6.08171122,Love Live! School Idol Project 2nd Season,0
29,1648,139,6.07881437,UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,2
29,2053,140,6.07441853,Capricorn,4
29,2997,141,6.06915151,Hi no Tori: Houou-hen,1
29,10532,142,6.06915151,Working'!! Announcement Specials,0
29,6736,143,6.06915151,Mouryou no Hako: Chuuzenji Atsuko no Jikenbo - Hako no Yurei no Koto,4
29,1750,144,6.06915151,Amaenaide yo!! Katsu!!: Damasarenaide yo!!,0
29,1485,145,6.05979714,Akachan to Boku,1
29,17895,146,6.05979714,Golden Time,1
29,21663,147,6.02129169,Last Orders,0
29,704,148,6.00886801,Kanon Kazahana,0
29,32899,149,6.00791375,Watashi ga Motete Dousunda,0
